,state,p1_curr_subtask
13592,"Players: ((5, 2) facing (0, -1) holding onion@(5, 2), (1, 2) facing (-1, 0) holding None), Objects: [onion@(6, 1), soup@(4, 2)
Ingredients:	[onion@(4, 2), onion@(4, 2), onion@(4, 2)]
Cooking Tick:	6], Bonus orders: [] All orders: [('onion',), ('onion', 'onion'), ('onion', 'onion', 'onion'), ('tomato',), ('tomato', 'tomato'), ('tomato', 'tomato', 'tomato'), ('onion', 'tomato'), ('onion', 'onion', 'tomato'), ('onion', 'tomato', 'tomato')] Timestep: 0",2
13593,"Players: ((5, 2) facing (0, -1) holding onion@(5, 2), (1, 2) facing (-1, 0) holding None), Objects: [onion@(6, 1), soup@(4, 2)
Ingredients:	[onion@(4, 2), onion@(4, 2), onion@(4, 2)]
Cooking Tick:	7], Bonus orders: [] All orders: [('onion',), ('onion', 'onion'), ('onion', 'onion', 'onion'), ('tomato',), ('tomato', 'tomato'), ('tomato', 'tomato', 'tomato'), ('onion', 'tomato'), ('onion', 'onion', 'tomato'), ('onion', 'tomato', 'tomato')] Timestep: 0",2
13594,"Players: ((5, 2) facing (0, -1) holding onion@(5, 2), (1, 1) facing (0, -1) holding None), Objects: [onion@(6, 1), soup@(4, 2)
Ingredients:	[onion@(4, 2), onion@(4, 2), onion@(4, 2)]
Cooking Tick:	8], Bonus orders: [] All orders: [('onion',), ('onion', 'onion'), ('onion', 'onion', 'onion'), ('tomato',), ('tomato', 'tomato'), ('tomato', 'tomato', 'tomato'), ('onion', 'tomato'), ('onion', 'onion', 'tomato'), ('onion', 'tomato', 'tomato')] Timestep: 0",2
13595,"Players: ((5, 3) facing (0, 1) holding onion@(5, 3), (1, 1) facing (0, -1) holding None), Objects: [onion@(6, 1), soup@(4, 2)
Ingredients:	[onion@(4, 2), onion@(4, 2), onion@(4, 2)]
Cooking Tick:	9], Bonus orders: [] All orders: [('onion',), ('onion', 'onion'), ('onion', 'onion', 'onion'), ('tomato',), ('tomato', 'tomato'), ('tomato', 'tomato', 'tomato'), ('onion', 'tomato'), ('onion', 'onion', 'tomato'), ('onion', 'tomato', 'tomato')] Timestep: 0",2
13596,"Players: ((5, 3) facing (0, 1) holding onion@(5, 3), (1, 1) facing (0, -1) holding None), Objects: [onion@(6, 1), soup@(4, 2)
Ingredients:	[onion@(4, 2), onion@(4, 2), onion@(4, 2)]
Cooking Tick:	10], Bonus orders: [] All orders: [('onion',), ('onion', 'onion'), ('onion', 'onion', 'onion'), ('tomato',), ('tomato', 'tomato'), ('tomato', 'tomato', 'tomato'), ('onion', 'tomato'), ('onion', 'onion', 'tomato'), ('onion', 'tomato', 'tomato')] Timestep: 0",2
13597,"Players: ((5, 3) facing (0, 1) holding onion@(5, 3), (1, 1) facing (-1, 0) holding None), Objects: [onion@(6, 1), soup@(4, 2)
Ingredients:	[onion@(4, 2), onion@(4, 2), onion@(4, 2)]
Cooking Tick:	11], Bonus orders: [] All orders: [('onion',), ('onion', 'onion'), ('onion', 'onion', 'onion'), ('tomato',), ('tomato', 'tomato'), ('tomato', 'tomato', 'tomato'), ('onion', 'tomato'), ('onion', 'onion', 'tomato'), ('onion', 'tomato', 'tomato')] Timestep: 0",2
13598,"Players: ((5, 3) facing (-1, 0) holding onion@(5, 3), (1, 1) facing (-1, 0) holding None), Objects: [onion@(6, 1), soup@(4, 2)
Ingredients:	[onion@(4, 2), onion@(4, 2), onion@(4, 2)]
Cooking Tick:	12], Bonus orders: [] All orders: [('onion',), ('onion', 'onion'), ('onion', 'onion', 'onion'), ('tomato',), ('tomato', 'tomato'), ('tomato', 'tomato', 'tomato'), ('onion', 'tomato'), ('onion', 'onion', 'tomato'), ('onion', 'tomato', 'tomato')] Timestep: 0",2
13599,"Players: ((5, 3) facing (-1, 0) holding None, (1, 1) facing (-1, 0) holding None), Objects: [onion@(6, 1), soup@(4, 2)
Ingredients:	[onion@(4, 2), onion@(4, 2), onion@(4, 2)]
Cooking Tick:	13, soup@(4, 3)
Ingredients:	[onion@(4, 3)]
Cooking Tick:	-1], Bonus orders: [] All orders: [('onion',), ('onion', 'onion'), ('onion', 'onion', 'onion'), ('tomato',), ('tomato', 'tomato'), ('tomato', 'tomato', 'tomato'), ('onion', 'tomato'), ('onion', 'onion', 'tomato'), ('onion', 'tomato', 'tomato')] Timestep: 0",0
13600,"Players: ((5, 3) facing (-1, 0) holding None, (1, 1) facing (-1, 0) holding onion@(1, 1)), Objects: [onion@(6, 1), soup@(4, 2)
Ingredients:	[onion@(4, 2), onion@(4, 2), onion@(4, 2)]
Cooking Tick:	14, soup@(4, 3)
Ingredients:	[onion@(4, 3)]
Cooking Tick:	-1], Bonus orders: [] All orders: [('onion',), ('onion', 'onion'), ('onion', 'onion', 'onion'), ('tomato',), ('tomato', 'tomato'), ('tomato', 'tomato', 'tomato'), ('onion', 'tomato'), ('onion', 'onion', 'tomato'), ('onion', 'tomato', 'tomato')] Timestep: 0",0
13601,"Players: ((5, 2) facing (0, -1) holding None, (1, 2) facing (0, 1) holding onion@(1, 2)), Objects: [onion@(6, 1), soup@(4, 2)
Ingredients:	[onion@(4, 2), onion@(4, 2), onion@(4, 2)]
Cooking Tick:	15, soup@(4, 3)
Ingredients:	[onion@(4, 3)]
Cooking Tick:	-1], Bonus orders: [] All orders: [('onion',), ('onion', 'onion'), ('onion', 'onion', 'onion'), ('tomato',), ('tomato', 'tomato'), ('tomato', 'tomato', 'tomato'), ('onion', 'tomato'), ('onion', 'onion', 'tomato'), ('onion', 'tomato', 'tomato')] Timestep: 0",0
13602,"Players: ((5, 2) facing (0, -1) holding None, (1, 2) facing (0, 1) holding onion@(1, 2)), Objects: [onion@(6, 1), soup@(4, 2)
Ingredients:	[onion@(4, 2), onion@(4, 2), onion@(4, 2)]
Cooking Tick:	16, soup@(4, 3)
Ingredients:	[onion@(4, 3)]
Cooking Tick:	-1], Bonus orders: [] All orders: [('onion',), ('onion', 'onion'), ('onion', 'onion', 'onion'), ('tomato',), ('tomato', 'tomato'), ('tomato', 'tomato', 'tomato'), ('onion', 'tomato'), ('onion', 'onion', 'tomato'), ('onion', 'tomato', 'tomato')] Timestep: 0",0
13603,"Players: ((5, 2) facing (0, -1) holding None, (1, 2) facing (0, 1) holding onion@(1, 2)), Objects: [onion@(6, 1), soup@(4, 2)
Ingredients:	[onion@(4, 2), onion@(4, 2), onion@(4, 2)]
Cooking Tick:	17, soup@(4, 3)
Ingredients:	[onion@(4, 3)]
Cooking Tick:	-1], Bonus orders: [] All orders: [('onion',), ('onion', 'onion'), ('onion', 'onion', 'onion'), ('tomato',), ('tomato', 'tomato'), ('tomato', 'tomato', 'tomato'), ('onion', 'tomato'), ('onion', 'onion', 'tomato'), ('onion', 'tomato', 'tomato')] Timestep: 0",0
13604,"Players: ((5, 2) facing (0, -1) holding onion@(5, 2), (1, 2) facing (0, 1) holding onion@(1, 2)), Objects: [onion@(6, 1), soup@(4, 2)
Ingredients:	[onion@(4, 2), onion@(4, 2), onion@(4, 2)]
Cooking Tick:	18, soup@(4, 3)
Ingredients:	[onion@(4, 3)]
Cooking Tick:	-1], Bonus orders: [] All orders: [('onion',), ('onion', 'onion'), ('onion', 'onion', 'onion'), ('tomato',), ('tomato', 'tomato'), ('tomato', 'tomato', 'tomato'), ('onion', 'tomato'), ('onion', 'onion', 'tomato'), ('onion', 'tomato', 'tomato')] Timestep: 0",2
13605,"Players: ((5, 2) facing (0, -1) holding onion@(5, 2), (1, 3) facing (0, 1) holding onion@(1, 3)), Objects: [onion@(6, 1), soup@(4, 2)
Ingredients:	[onion@(4, 2), onion@(4, 2), onion@(4, 2)]
Cooking Tick:	19, soup@(4, 3)
Ingredients:	[onion@(4, 3)]
Cooking Tick:	-1], Bonus orders: [] All orders: [('onion',), ('onion', 'onion'), ('onion', 'onion', 'onion'), ('tomato',), ('tomato', 'tomato'), ('tomato', 'tomato', 'tomato'), ('onion', 'tomato'), ('onion', 'onion', 'tomato'), ('onion', 'tomato', 'tomato')] Timestep: 0",2
13606,"Players: ((5, 3) facing (0, 1) holding onion@(5, 3), (1, 3) facing (0, 1) holding onion@(1, 3)), Objects: [onion@(6, 1), soup@(4, 2)
Ingredients:	[onion@(4, 2), onion@(4, 2), onion@(4, 2)]
Cooking Tick:	20, soup@(4, 3)
Ingredients:	[onion@(4, 3)]
Cooking Tick:	-1], Bonus orders: [] All orders: [('onion',), ('onion', 'onion'), ('onion', 'onion', 'onion'), ('tomato',), ('tomato', 'tomato'), ('tomato', 'tomato', 'tomato'), ('onion', 'tomato'), ('onion', 'onion', 'tomato'), ('onion', 'tomato', 'tomato')] Timestep: 0",2
13607,"Players: ((5, 3) facing (0, 1) holding onion@(5, 3), (2, 3) facing (1, 0) holding onion@(2, 3)), Objects: [onion@(6, 1), soup@(4, 2)
Ingredients:	[onion@(4, 2), onion@(4, 2), onion@(4, 2)]
Cooking Tick:	20, soup@(4, 3)
Ingredients:	[onion@(4, 3)]
Cooking Tick:	-1], Bonus orders: [] All orders: [('onion',), ('onion', 'onion'), ('onion', 'onion', 'onion'), ('tomato',), ('tomato', 'tomato'), ('tomato', 'tomato', 'tomato'), ('onion', 'tomato'), ('onion', 'onion', 'tomato'), ('onion', 'tomato', 'tomato')] Timestep: 0",2
13608,"Players: ((5, 3) facing (0, 1) holding onion@(5, 3), (3, 3) facing (1, 0) holding onion@(3, 3)), Objects: [onion@(6, 1), soup@(4, 2)
Ingredients:	[onion@(4, 2), onion@(4, 2), onion@(4, 2)]
Cooking Tick:	20, soup@(4, 3)
Ingredients:	[onion@(4, 3)]
Cooking Tick:	-1], Bonus orders: [] All orders: [('onion',), ('onion', 'onion'), ('onion', 'onion', 'onion'), ('tomato',), ('tomato', 'tomato'), ('tomato', 'tomato', 'tomato'), ('onion', 'tomato'), ('onion', 'onion', 'tomato'), ('onion', 'tomato', 'tomato')] Timestep: 0",2
13609,"Players: ((5, 3) facing (-1, 0) holding onion@(5, 3), (3, 3) facing (1, 0) holding onion@(3, 3)), Objects: [onion@(6, 1), soup@(4, 2)
Ingredients:	[onion@(4, 2), onion@(4, 2), onion@(4, 2)]
Cooking Tick:	20, soup@(4, 3)
Ingredients:	[onion@(4, 3)]
Cooking Tick:	-1], Bonus orders: [] All orders: [('onion',), ('onion', 'onion'), ('onion', 'onion', 'onion'), ('tomato',), ('tomato', 'tomato'), ('tomato', 'tomato', 'tomato'), ('onion', 'tomato'), ('onion', 'onion', 'tomato'), ('onion', 'tomato', 'tomato')] Timestep: 0",2
13610,"Players: ((5, 3) facing (-1, 0) holding onion@(5, 3), (3, 3) facing (1, 0) holding onion@(3, 3)), Objects: [onion@(6, 1), soup@(4, 2)
Ingredients:	[onion@(4, 2), onion@(4, 2), onion@(4, 2)]
Cooking Tick:	20, soup@(4, 3)
Ingredients:	[onion@(4, 3)]
Cooking Tick:	-1], Bonus orders: [] All orders: [('onion',), ('onion', 'onion'), ('onion', 'onion', 'onion'), ('tomato',), ('tomato', 'tomato'), ('tomato', 'tomato', 'tomato'), ('onion', 'tomato'), ('onion', 'onion', 'tomato'), ('onion', 'tomato', 'tomato')] Timestep: 0",2
13611,"Players: ((5, 3) facing (-1, 0) holding None, (3, 3) facing (1, 0) holding None), Objects: [onion@(6, 1), soup@(4, 2)
Ingredients:	[onion@(4, 2), onion@(4, 2), onion@(4, 2)]
Cooking Tick:	20, soup@(4, 3)
Ingredients:	[onion@(4, 3), onion@(4, 3), onion@(4, 3)]
Cooking Tick:	1], Bonus orders: [] All orders: [('onion',), ('onion', 'onion'), ('onion', 'onion', 'onion'), ('tomato',), ('tomato', 'tomato'), ('tomato', 'tomato', 'tomato'), ('onion', 'tomato'), ('onion', 'onion', 'tomato'), ('onion', 'tomato', 'tomato')] Timestep: 0",4
13612,"Players: ((5, 3) facing (-1, 0) holding None, (3, 3) facing (1, 0) holding None), Objects: [onion@(6, 1), soup@(4, 2)
Ingredients:	[onion@(4, 2), onion@(4, 2), onion@(4, 2)]
Cooking Tick:	20, soup@(4, 3)
Ingredients:	[onion@(4, 3), onion@(4, 3), onion@(4, 3)]
Cooking Tick:	2], Bonus orders: [] All orders: [('onion',), ('onion', 'onion'), ('onion', 'onion', 'onion'), ('tomato',), ('tomato', 'tomato'), ('tomato', 'tomato', 'tomato'), ('onion', 'tomato'), ('onion', 'onion', 'tomato'), ('onion', 'tomato', 'tomato')] Timestep: 0",4
13613,"Players: ((5, 3) facing (-1, 0) holding None, (3, 3) facing (0, 1) holding None), Objects: [onion@(6, 1), soup@(4, 2)
Ingredients:	[onion@(4, 2), onion@(4, 2), onion@(4, 2)]
Cooking Tick:	20, soup@(4, 3)
Ingredients:	[onion@(4, 3), onion@(4, 3), onion@(4, 3)]
Cooking Tick:	3], Bonus orders: [] All orders: [('onion',), ('onion', 'onion'), ('onion', 'onion', 'onion'), ('tomato',), ('tomato', 'tomato'), ('tomato', 'tomato', 'tomato'), ('onion', 'tomato'), ('onion', 'onion', 'tomato'), ('onion', 'tomato', 'tomato')] Timestep: 0",4
13614,"Players: ((5, 3) facing (-1, 0) holding None, (3, 3) facing (0, 1) holding None), Objects: [onion@(6, 1), soup@(4, 2)
Ingredients:	[onion@(4, 2), onion@(4, 2), onion@(4, 2)]
Cooking Tick:	20, soup@(4, 3)
Ingredients:	[onion@(4, 3), onion@(4, 3), onion@(4, 3)]
Cooking Tick:	4], Bonus orders: [] All orders: [('onion',), ('onion', 'onion'), ('onion', 'onion', 'onion'), ('tomato',), ('tomato', 'tomato'), ('tomato', 'tomato', 'tomato'), ('onion', 'tomato'), ('onion', 'onion', 'tomato'), ('onion', 'tomato', 'tomato')] Timestep: 0",4
13615,"Players: ((5, 3) facing (-1, 0) holding None, (3, 3) facing (0, 1) holding dish@(3, 3)), Objects: [onion@(6, 1), soup@(4, 2)
Ingredients:	[onion@(4, 2), onion@(4, 2), onion@(4, 2)]
Cooking Tick:	20, soup@(4, 3)
Ingredients:	[onion@(4, 3), onion@(4, 3), onion@(4, 3)]
Cooking Tick:	5], Bonus orders: [] All orders: [('onion',), ('onion', 'onion'), ('onion', 'onion', 'onion'), ('tomato',), ('tomato', 'tomato'), ('tomato', 'tomato', 'tomato'), ('onion', 'tomato'), ('onion', 'onion', 'tomato'), ('onion', 'tomato', 'tomato')] Timestep: 0",4
13616,"Players: ((5, 3) facing (-1, 0) holding None, (3, 3) facing (0, 1) holding dish@(3, 3)), Objects: [onion@(6, 1), soup@(4, 2)
Ingredients:	[onion@(4, 2), onion@(4, 2), onion@(4, 2)]
Cooking Tick:	20, soup@(4, 3)
Ingredients:	[onion@(4, 3), onion@(4, 3), onion@(4, 3)]
Cooking Tick:	6], Bonus orders: [] All orders: [('onion',), ('onion', 'onion'), ('onion', 'onion', 'onion'), ('tomato',), ('tomato', 'tomato'), ('tomato', 'tomato', 'tomato'), ('onion', 'tomato'), ('onion', 'onion', 'tomato'), ('onion', 'tomato', 'tomato')] Timestep: 0",4
13617,"Players: ((5, 3) facing (0, 1) holding None, (3, 2) facing (0, -1) holding dish@(3, 2)), Objects: [onion@(6, 1), soup@(4, 2)
Ingredients:	[onion@(4, 2), onion@(4, 2), onion@(4, 2)]
Cooking Tick:	20, soup@(4, 3)
Ingredients:	[onion@(4, 3), onion@(4, 3), onion@(4, 3)]
Cooking Tick:	7], Bonus orders: [] All orders: [('onion',), ('onion', 'onion'), ('onion', 'onion', 'onion'), ('tomato',), ('tomato', 'tomato'), ('tomato', 'tomato', 'tomato'), ('onion', 'tomato'), ('onion', 'onion', 'tomato'), ('onion', 'tomato', 'tomato')] Timestep: 0",4
13618,"Players: ((5, 3) facing (0, 1) holding None, (3, 2) facing (0, -1) holding dish@(3, 2)), Objects: [onion@(6, 1), soup@(4, 2)
Ingredients:	[onion@(4, 2), onion@(4, 2), onion@(4, 2)]
Cooking Tick:	20, soup@(4, 3)
Ingredients:	[onion@(4, 3), onion@(4, 3), onion@(4, 3)]
Cooking Tick:	8], Bonus orders: [] All orders: [('onion',), ('onion', 'onion'), ('onion', 'onion', 'onion'), ('tomato',), ('tomato', 'tomato'), ('tomato', 'tomato', 'tomato'), ('onion', 'tomato'), ('onion', 'onion', 'tomato'), ('onion', 'tomato', 'tomato')] Timestep: 0",4
13619,"Players: ((5, 3) facing (0, 1) holding dish@(5, 3), (3, 2) facing (0, -1) holding dish@(3, 2)), Objects: [onion@(6, 1), soup@(4, 2)
Ingredients:	[onion@(4, 2), onion@(4, 2), onion@(4, 2)]
Cooking Tick:	20, soup@(4, 3)
Ingredients:	[onion@(4, 3), onion@(4, 3), onion@(4, 3)]
Cooking Tick:	9], Bonus orders: [] All orders: [('onion',), ('onion', 'onion'), ('onion', 'onion', 'onion'), ('tomato',), ('tomato', 'tomato'), ('tomato', 'tomato', 'tomato'), ('onion', 'tomato'), ('onion', 'onion', 'tomato'), ('onion', 'tomato', 'tomato')] Timestep: 0",7
13620,"Players: ((5, 3) facing (0, 1) holding dish@(5, 3), (3, 2) facing (0, -1) holding dish@(3, 2)), Objects: [onion@(6, 1), soup@(4, 2)
Ingredients:	[onion@(4, 2), onion@(4, 2), onion@(4, 2)]
Cooking Tick:	20, soup@(4, 3)
Ingredients:	[onion@(4, 3), onion@(4, 3), onion@(4, 3)]
Cooking Tick:	10], Bonus orders: [] All orders: [('onion',), ('onion', 'onion'), ('onion', 'onion', 'onion'), ('tomato',), ('tomato', 'tomato'), ('tomato', 'tomato', 'tomato'), ('onion', 'tomato'), ('onion', 'onion', 'tomato'), ('onion', 'tomato', 'tomato')] Timestep: 0",7
13621,"Players: ((5, 3) facing (0, 1) holding dish@(5, 3), (3, 2) facing (1, 0) holding dish@(3, 2)), Objects: [onion@(6, 1), soup@(4, 2)
Ingredients:	[onion@(4, 2), onion@(4, 2), onion@(4, 2)]
Cooking Tick:	20, soup@(4, 3)
Ingredients:	[onion@(4, 3), onion@(4, 3), onion@(4, 3)]
Cooking Tick:	11], Bonus orders: [] All orders: [('onion',), ('onion', 'onion'), ('onion', 'onion', 'onion'), ('tomato',), ('tomato', 'tomato'), ('tomato', 'tomato', 'tomato'), ('onion', 'tomato'), ('onion', 'onion', 'tomato'), ('onion', 'tomato', 'tomato')] Timestep: 0",7
13622,"Players: ((5, 3) facing (0, 1) holding dish@(5, 3), (3, 2) facing (1, 0) holding dish@(3, 2)), Objects: [onion@(6, 1), soup@(4, 2)
Ingredients:	[onion@(4, 2), onion@(4, 2), onion@(4, 2)]
Cooking Tick:	20, soup@(4, 3)
Ingredients:	[onion@(4, 3), onion@(4, 3), onion@(4, 3)]
Cooking Tick:	12], Bonus orders: [] All orders: [('onion',), ('onion', 'onion'), ('onion', 'onion', 'onion'), ('tomato',), ('tomato', 'tomato'), ('tomato', 'tomato', 'tomato'), ('onion', 'tomato'), ('onion', 'onion', 'tomato'), ('onion', 'tomato', 'tomato')] Timestep: 0",7
13623,"Players: ((5, 3) facing (0, 1) holding dish@(5, 3), (3, 2) facing (1, 0) holding {øøø✓), Objects: [onion@(6, 1), soup@(4, 3)
Ingredients:	[onion@(4, 3), onion@(4, 3), onion@(4, 3)]
Cooking Tick:	13], Bonus orders: [] All orders: [('onion',), ('onion', 'onion'), ('onion', 'onion', 'onion'), ('tomato',), ('tomato', 'tomato'), ('tomato', 'tomato', 'tomato'), ('onion', 'tomato'), ('onion', 'onion', 'tomato'), ('onion', 'tomato', 'tomato')] Timestep: 0",7
13624,"Players: ((5, 3) facing (0, 1) holding dish@(5, 3), (3, 2) facing (1, 0) holding {øøø✓), Objects: [onion@(6, 1), soup@(4, 3)
Ingredients:	[onion@(4, 3), onion@(4, 3), onion@(4, 3)]
Cooking Tick:	14], Bonus orders: [] All orders: [('onion',), ('onion', 'onion'), ('onion', 'onion', 'onion'), ('tomato',), ('tomato', 'tomato'), ('tomato', 'tomato', 'tomato'), ('onion', 'tomato'), ('onion', 'onion', 'tomato'), ('onion', 'tomato', 'tomato')] Timestep: 0",7
13625,"Players: ((5, 3) facing (0, 1) holding dish@(5, 3), (3, 2) facing (1, 0) holding {øøø✓), Objects: [onion@(6, 1), soup@(4, 3)
Ingredients:	[onion@(4, 3), onion@(4, 3), onion@(4, 3)]
Cooking Tick:	15], Bonus orders: [] All orders: [('onion',), ('onion', 'onion'), ('onion', 'onion', 'onion'), ('tomato',), ('tomato', 'tomato'), ('tomato', 'tomato', 'tomato'), ('onion', 'tomato'), ('onion', 'onion', 'tomato'), ('onion', 'tomato', 'tomato')] Timestep: 0",7
13626,"Players: ((5, 3) facing (0, 1) holding dish@(5, 3), (3, 2) facing (0, -1) holding {øøø✓), Objects: [onion@(6, 1), soup@(4, 3)
Ingredients:	[onion@(4, 3), onion@(4, 3), onion@(4, 3)]
Cooking Tick:	16], Bonus orders: [] All orders: [('onion',), ('onion', 'onion'), ('onion', 'onion', 'onion'), ('tomato',), ('tomato', 'tomato'), ('tomato', 'tomato', 'tomato'), ('onion', 'tomato'), ('onion', 'onion', 'tomato'), ('onion', 'tomato', 'tomato')] Timestep: 0",7
13627,"Players: ((5, 3) facing (0, 1) holding dish@(5, 3), (3, 2) facing (0, -1) holding None), Objects: [onion@(6, 1), soup@(4, 3)
Ingredients:	[onion@(4, 3), onion@(4, 3), onion@(4, 3)]
Cooking Tick:	17], Bonus orders: [] All orders: [('onion',), ('onion', 'onion'), ('onion', 'onion', 'onion'), ('tomato',), ('tomato', 'tomato'), ('tomato', 'tomato', 'tomato'), ('onion', 'tomato'), ('onion', 'onion', 'tomato'), ('onion', 'tomato', 'tomato')] Timestep: 0",7
13628,"Players: ((5, 3) facing (0, 1) holding dish@(5, 3), (3, 2) facing (0, -1) holding None), Objects: [onion@(6, 1), soup@(4, 3)
Ingredients:	[onion@(4, 3), onion@(4, 3), onion@(4, 3)]
Cooking Tick:	18], Bonus orders: [] All orders: [('onion',), ('onion', 'onion'), ('onion', 'onion', 'onion'), ('tomato',), ('tomato', 'tomato'), ('tomato', 'tomato', 'tomato'), ('onion', 'tomato'), ('onion', 'onion', 'tomato'), ('onion', 'tomato', 'tomato')] Timestep: 0",7
13629,"Players: ((5, 3) facing (0, 1) holding dish@(5, 3), (3, 2) facing (0, -1) holding None), Objects: [onion@(6, 1), soup@(4, 3)
Ingredients:	[onion@(4, 3), onion@(4, 3), onion@(4, 3)]
Cooking Tick:	19], Bonus orders: [] All orders: [('onion',), ('onion', 'onion'), ('onion', 'onion', 'onion'), ('tomato',), ('tomato', 'tomato'), ('tomato', 'tomato', 'tomato'), ('onion', 'tomato'), ('onion', 'onion', 'tomato'), ('onion', 'tomato', 'tomato')] Timestep: 0",7
13630,"Players: ((5, 3) facing (0, 1) holding dish@(5, 3), (3, 2) facing (0, -1) holding None), Objects: [onion@(6, 1), soup@(4, 3)
Ingredients:	[onion@(4, 3), onion@(4, 3), onion@(4, 3)]
Cooking Tick:	20], Bonus orders: [] All orders: [('onion',), ('onion', 'onion'), ('onion', 'onion', 'onion'), ('tomato',), ('tomato', 'tomato'), ('tomato', 'tomato', 'tomato'), ('onion', 'tomato'), ('onion', 'onion', 'tomato'), ('onion', 'tomato', 'tomato')] Timestep: 0",7
13631,"Players: ((5, 3) facing (0, 1) holding dish@(5, 3), (3, 2) facing (0, -1) holding None), Objects: [onion@(6, 1), soup@(4, 3)
Ingredients:	[onion@(4, 3), onion@(4, 3), onion@(4, 3)]
Cooking Tick:	20], Bonus orders: [] All orders: [('onion',), ('onion', 'onion'), ('onion', 'onion', 'onion'), ('tomato',), ('tomato', 'tomato'), ('tomato', 'tomato', 'tomato'), ('onion', 'tomato'), ('onion', 'onion', 'tomato'), ('onion', 'tomato', 'tomato')] Timestep: 0",7
13632,"Players: ((5, 3) facing (-1, 0) holding dish@(5, 3), (3, 2) facing (0, -1) holding None), Objects: [onion@(6, 1), soup@(4, 3)
Ingredients:	[onion@(4, 3), onion@(4, 3), onion@(4, 3)]
Cooking Tick:	20], Bonus orders: [] All orders: [('onion',), ('onion', 'onion'), ('onion', 'onion', 'onion'), ('tomato',), ('tomato', 'tomato'), ('tomato', 'tomato', 'tomato'), ('onion', 'tomato'), ('onion', 'onion', 'tomato'), ('onion', 'tomato', 'tomato')] Timestep: 0",7
13633,"Players: ((5, 3) facing (-1, 0) holding dish@(5, 3), (2, 2) facing (-1, 0) holding None), Objects: [onion@(6, 1), soup@(4, 3)
Ingredients:	[onion@(4, 3), onion@(4, 3), onion@(4, 3)]
Cooking Tick:	20], Bonus orders: [] All orders: [('onion',), ('onion', 'onion'), ('onion', 'onion', 'onion'), ('tomato',), ('tomato', 'tomato'), ('tomato', 'tomato', 'tomato'), ('onion', 'tomato'), ('onion', 'onion', 'tomato'), ('onion', 'tomato', 'tomato')] Timestep: 0",7
13634,"Players: ((5, 3) facing (-1, 0) holding dish@(5, 3), (1, 2) facing (-1, 0) holding None), Objects: [onion@(6, 1), soup@(4, 3)
Ingredients:	[onion@(4, 3), onion@(4, 3), onion@(4, 3)]
Cooking Tick:	20], Bonus orders: [] All orders: [('onion',), ('onion', 'onion'), ('onion', 'onion', 'onion'), ('tomato',), ('tomato', 'tomato'), ('tomato', 'tomato', 'tomato'), ('onion', 'tomato'), ('onion', 'onion', 'tomato'), ('onion', 'tomato', 'tomato')] Timestep: 0",7
13635,"Players: ((5, 3) facing (-1, 0) holding dish@(5, 3), (1, 2) facing (-1, 0) holding None), Objects: [onion@(6, 1), soup@(4, 3)
Ingredients:	[onion@(4, 3), onion@(4, 3), onion@(4, 3)]
Cooking Tick:	20], Bonus orders: [] All orders: [('onion',), ('onion', 'onion'), ('onion', 'onion', 'onion'), ('tomato',), ('tomato', 'tomato'), ('tomato', 'tomato', 'tomato'), ('onion', 'tomato'), ('onion', 'onion', 'tomato'), ('onion', 'tomato', 'tomato')] Timestep: 0",7
13636,"Players: ((5, 3) facing (-1, 0) holding {øøø✓, (1, 2) facing (-1, 0) holding None), Objects: [onion@(6, 1)], Bonus orders: [] All orders: [('onion',), ('onion', 'onion'), ('onion', 'onion', 'onion'), ('tomato',), ('tomato', 'tomato'), ('tomato', 'tomato', 'tomato'), ('onion', 'tomato'), ('onion', 'onion', 'tomato'), ('onion', 'tomato', 'tomato')] Timestep: 0",10
13637,"Players: ((6, 3) facing (1, 0) holding {øøø✓, (1, 1) facing (0, -1) holding None), Objects: [onion@(6, 1)], Bonus orders: [] All orders: [('onion',), ('onion', 'onion'), ('onion', 'onion', 'onion'), ('tomato',), ('tomato', 'tomato'), ('tomato', 'tomato', 'tomato'), ('onion', 'tomato'), ('onion', 'onion', 'tomato'), ('onion', 'tomato', 'tomato')] Timestep: 0",10
13638,"Players: ((7, 3) facing (1, 0) holding {øøø✓, (1, 1) facing (0, -1) holding None), Objects: [onion@(6, 1)], Bonus orders: [] All orders: [('onion',), ('onion', 'onion'), ('onion', 'onion', 'onion'), ('tomato',), ('tomato', 'tomato'), ('tomato', 'tomato', 'tomato'), ('onion', 'tomato'), ('onion', 'onion', 'tomato'), ('onion', 'tomato', 'tomato')] Timestep: 0",10
13639,"Players: ((7, 3) facing (1, 0) holding {øøø✓, (1, 1) facing (0, -1) holding None), Objects: [onion@(6, 1)], Bonus orders: [] All orders: [('onion',), ('onion', 'onion'), ('onion', 'onion', 'onion'), ('tomato',), ('tomato', 'tomato'), ('tomato', 'tomato', 'tomato'), ('onion', 'tomato'), ('onion', 'onion', 'tomato'), ('onion', 'tomato', 'tomato')] Timestep: 0",10
13640,"Players: ((7, 3) facing (1, 0) holding {øøø✓, (1, 1) facing (-1, 0) holding None), Objects: [onion@(6, 1)], Bonus orders: [] All orders: [('onion',), ('onion', 'onion'), ('onion', 'onion', 'onion'), ('tomato',), ('tomato', 'tomato'), ('tomato', 'tomato', 'tomato'), ('onion', 'tomato'), ('onion', 'onion', 'tomato'), ('onion', 'tomato', 'tomato')] Timestep: 0",10
